   5.0000000000000000        125.00000000000000        9.9999997473787516E-006
   10.000000000000000        1000.0000000000000        2.4999999368446879E-005
   15.000000000000000        3375.0000000000000        6.9000001531094313E-005
   20.000000000000000        8000.0000000000000        1.5999999595806003E-004
   25.000000000000000        15625.000000000000        2.9600001289509237E-004
   30.000000000000000        27000.000000000000        5.2699999650940299E-004
   35.000000000000000        42875.000000000000        1.2799999967683107E-004
   40.000000000000000        64000.000000000000        2.0300000323913991E-004
   45.000000000000000        91125.000000000000        2.7399999089539051E-004
   50.000000000000000        125000.00000000000        3.7299998803064227E-004
   55.000000000000000        166375.00000000000        4.9800000851973891E-004
   60.000000000000000        216000.00000000000        6.7999999737367034E-004
   65.000000000000000        274625.00000000000        8.2199997268617153E-004
   70.000000000000000        343000.00000000000        1.0199999669566751E-003
   75.000000000000000        421875.00000000000        1.3439999893307686E-003
   80.000000000000000        512000.00000000000        1.6090000281110406E-003
   85.000000000000000        614125.00000000000        1.8720000516623259E-003
   90.000000000000000        729000.00000000000        2.1889999043196440E-003
   95.000000000000000        857375.00000000000        2.6209999341517687E-003
   100.00000000000000        1000000.0000000000        3.0779999215155840E-003
   105.00000000000000        1157625.0000000000        3.5290000960230827E-003
   110.00000000000000        1331000.0000000000        4.1000000201165676E-003
   115.00000000000000        1520875.0000000000        4.6199997887015343E-003
   120.00000000000000        1728000.0000000000        5.2020000293850899E-003
   125.00000000000000        1953125.0000000000        5.8940001763403416E-003
   130.00000000000000        2197000.0000000000        6.6889999434351921E-003
   135.00000000000000        2460375.0000000000        7.6439999975264072E-003
   140.00000000000000        2744000.0000000000        8.3529995754361153E-003
   145.00000000000000        3048625.0000000000        9.2320004478096962E-003
   150.00000000000000        3375000.0000000000        1.0271999984979630E-002
   155.00000000000000        3723875.0000000000        1.1319000273942947E-002
   160.00000000000000        4096000.0000000000        1.2807000428438187E-002
   165.00000000000000        4492125.0000000000        1.3580000028014183E-002
   170.00000000000000        4913000.0000000000        1.4813999645411968E-002
   175.00000000000000        5359375.0000000000        1.6398999840021133E-002
   180.00000000000000        5832000.0000000000        1.7660999670624733E-002
   185.00000000000000        6331625.0000000000        1.9346000626683235E-002
   190.00000000000000        6859000.0000000000        2.1027000620961189E-002
   195.00000000000000        7414875.0000000000        2.3551000282168388E-002
   200.00000000000000        8000000.0000000000        2.6768000796437263E-002
   205.00000000000000        8615125.0000000000        3.2140001654624939E-002
   210.00000000000000        9261000.0000000000        3.1985998153686523E-002
   215.00000000000000        9938375.0000000000        3.3142000436782837E-002
   220.00000000000000        10648000.000000000        3.5670999437570572E-002
   225.00000000000000        11390625.000000000        3.8355000317096710E-002
   230.00000000000000        12167000.000000000        4.0718998759984970E-002
   235.00000000000000        12977875.000000000        4.3765999376773834E-002
   240.00000000000000        13824000.000000000        4.8583000898361206E-002
