   1.0000000000000000        101.00000000000000        6.0999998822808266E-005
   2.0000000000000000        391.00000000000000        1.5999999595806003E-004
   3.0000000000000000        896.00000000000000        1.9299999985378236E-004
   4.0000000000000000        1635.0000000000000        3.8099999073892832E-004
   5.0000000000000000        2460.0000000000000        5.2000000141561031E-004
   6.0000000000000000        3390.0000000000000        7.4300001142546535E-004
   7.0000000000000000        4830.0000000000000        1.0089999996125698E-003
   8.0000000000000000        6373.0000000000000        1.4250000240281224E-003
   9.0000000000000000        8068.0000000000000        1.6580000519752502E-003
   10.000000000000000        9903.0000000000000        2.1130000241100788E-003
   11.000000000000000        12165.000000000000        2.4719999637454748E-003
   12.000000000000000        14201.000000000000        2.9680000152438879E-003
   13.000000000000000        16935.000000000000        3.5989999305456877E-003
   14.000000000000000        19444.000000000000        4.1490001603960991E-003
   15.000000000000000        22286.000000000000        4.6480000019073486E-003
   16.000000000000000        25270.000000000000        5.2680000662803650E-003
   17.000000000000000        28637.000000000000        6.2170000746846199E-003
   18.000000000000000        31899.000000000000        6.6499998793005943E-003
   19.000000000000000        35424.000000000000        7.3730000294744968E-003
   20.000000000000000        39475.000000000000        8.2250004634261131E-003
   21.000000000000000        43791.000000000000        9.2709995806217194E-003
   22.000000000000000        47627.000000000000        1.0290999896824360E-002
   23.000000000000000        52778.000000000000        1.1033000424504280E-002
   24.000000000000000        56864.000000000000        1.2144000269472599E-002
   25.000000000000000        61988.000000000000        1.2768000364303589E-002
   26.000000000000000        67118.000000000000        1.4028999954462051E-002
   27.000000000000000        72552.000000000000        1.4972999691963196E-002
   28.000000000000000        77583.000000000000        1.6100000590085983E-002
   29.000000000000000        83469.000000000000        1.7328999936580658E-002
   30.000000000000000        89244.000000000000        1.8482999876141548E-002
   31.000000000000000        94839.000000000000        1.9812999293208122E-002
   32.000000000000000        101665.00000000000        2.1229999139904976E-002
   33.000000000000000        107444.00000000000        2.2644000127911568E-002
   34.000000000000000        114110.00000000000        2.3863000795245171E-002
   35.000000000000000        120942.00000000000        2.4978000670671463E-002
   36.000000000000000        128189.00000000000        2.6847999542951584E-002
   37.000000000000000        135266.00000000000        2.8239000588655472E-002
   38.000000000000000        143162.00000000000        2.9674999415874481E-002
   39.000000000000000        150254.00000000000        3.1256999820470810E-002
   40.000000000000000        158671.00000000000        3.2915998250246048E-002
   41.000000000000000        166566.00000000000        3.4621000289916992E-002
   42.000000000000000        174185.00000000000        3.6439999938011169E-002
   43.000000000000000        183459.00000000000        3.9788998663425446E-002
   44.000000000000000        191627.00000000000        4.1347999125719070E-002
   45.000000000000000        199680.00000000000        4.3402001261711121E-002
   46.000000000000000        209171.00000000000        4.5159999281167984E-002
   47.000000000000000        217609.00000000000        4.7129001468420029E-002
   48.000000000000000        227971.00000000000        4.8000000417232513E-002
   49.000000000000000        236873.00000000000        5.2822999656200409E-002
   1.9812032398233986E-321   4.0365163265229843E-321   1.9812032398233986E-321
