   5.0000000000000000        5.0000000000000000        9.0000003183376975E-006
   20.000000000000000        447.00000000000000        1.5799999528098851E-004
   35.000000000000000        2578.0000000000000        1.2949999654665589E-003
   50.000000000000000        7573.0000000000000        8.3899998571723700E-004
   65.000000000000000        17013.000000000000        2.4139999877661467E-003
   80.000000000000000        31424.000000000000        5.4779998026788235E-003
   95.000000000000000        53153.000000000000        1.1195000261068344E-002
   110.00000000000000        82353.000000000000        1.9628999754786491E-002
   125.00000000000000        120676.00000000000        3.1291998922824860E-002
   140.00000000000000        170281.00000000000        4.9090001732110977E-002
   155.00000000000000        230820.00000000000        7.3449000716209412E-002
   170.00000000000000        305119.00000000000       0.10653299838304520     
   185.00000000000000        393126.00000000000       0.14913299679756165     
   200.00000000000000        497482.00000000000       0.20395399630069733     
   215.00000000000000        618606.00000000000       0.27114298939704895     
   230.00000000000000        756193.00000000000       0.35343900322914124     
   245.00000000000000        915734.00000000000       0.45680299401283264     
   260.00000000000000        1093658.0000000000       0.57872301340103149     
   275.00000000000000        1294053.0000000000       0.73323100805282593     
   290.00000000000000        1518296.0000000000       0.89525401592254639     
   305.00000000000000        1767499.0000000000        1.0909169912338257     
   320.00000000000000        2037932.0000000000        1.3268690109252930     
   335.00000000000000        2341399.0000000000        1.5952589511871338     
   350.00000000000000        2671624.0000000000        1.9009159803390503     
   365.00000000000000        3032783.0000000000        2.2382600307464600     
   380.00000000000000        3420151.0000000000        2.6421909332275391     
   395.00000000000000        3839757.0000000000        3.0819211006164551     
   410.00000000000000        4300114.0000000000        3.5516760349273682     
   425.00000000000000        4783570.0000000000        4.1274809837341309     
   440.00000000000000        5312685.0000000000        4.7471361160278320     
   455.00000000000000        5877226.0000000000        5.3848261833190918     
   470.00000000000000        6472167.0000000000        6.1700921058654785     
   485.00000000000000        7118796.0000000000        6.9783720970153809     
   1.3487992131466031E-321   1.0325971998082053E-321   1.3487992131466031E-321
