   1.0000000000000000        1000000.0000000000        3.0690000858157873E-003
   6.0000000000000000        1000000.0000000000        3.0910000205039978E-003
   11.000000000000000        1000000.0000000000        3.0920000281184912E-003
   16.000000000000000        1000000.0000000000        3.1959998887032270E-003
   21.000000000000000        1000000.0000000000        3.0970000661909580E-003
   26.000000000000000        1000000.0000000000        3.0590000096708536E-003
   31.000000000000000        1000000.0000000000        3.2339999452233315E-003
   36.000000000000000        1000000.0000000000        3.1880000606179237E-003
   41.000000000000000        1000000.0000000000        3.1860000453889370E-003
   46.000000000000000        1000000.0000000000        3.1880000606179237E-003
   3.0690000858157873E-003   4.6536424200163734E-310   1000000.0000000000     
